date,経済成長率,失業率,雇用コスト指数の伸び率,平均時給の伸び率,インフレ期待,消費者物価の上昇率,消費者物価の上昇率（食品・エネルギー除く）,卸売り物価（PPI）の上昇率,個人消費の伸び,新車販売台数(百万台),小売り在庫／販売の比率,住宅価格の上昇率（前年同月比）,新規住宅着工件数
2016/01/01,0.003750106942225949,0.6474700597461867,0.37780486142543646,0.3028456222200838,-1.669399163611423,-0.5680952966485978,0.514365112221567,-1.1230450049129554,-0.08434352069898586,1.000947399719689,-0.9599995860756425,0.001709889977116308,0.00390367532903403
2016/02/01,0.003750106942225949,0.6024603984768414,0.37780486142543646,-0.2905804115635518,-1.9952853543646678,-0.8170167535934887,0.6367550646476711,-1.15631086081879,0.3037240771284724,1.0050938753990772,-0.87196988425458,-0.01501221020640121,0.07826675783459754
2016/03/01,0.003750106942225949,0.5574507372074965,0.37780486142543646,0.003858450731093108,-1.287552717880348,-0.7887335566090774,0.6172780558415901,-1.124874971416824,-0.4077331855552011,0.6406647351327227,-1.048029287896705,-0.03664710214726697,-0.13052189689256152
2016/04/01,-0.1715180490944405,0.5124410759381517,0.056380520230290755,0.19853022643508494,-1.1052194725296145,-0.6094796745662986,0.6269413765139988,-0.9995988212920142,0.045012345243500215,0.813895274627222,-0.9599995860756425,-0.044571499955392224,-0.004676680344684835
2016/05/01,-0.1715180490944405,0.6474700597461867,0.056380520230290755,-0.19482199290298227,-1.1645342077778236,-0.6695367764426704,0.6793191649222803,-1.0217432791064918,-0.019665587727742816,0.8286382992650518,-0.9599995860756425,-0.05716153848356428,0.10400782485575413
2016/06/01,-0.1715180490944405,0.6024603984768414,0.056380520230290755,-0.00029186334327243035,-1.52456085660998,-0.6690200373587755,0.675757414658096,-0.9512935062876073,0.10969027821474328,0.8433813239028817,-0.87196988425458,-0.0678310043055108,0.13832924755062959
2016/07/01,0.003750106942225949,0.6474700597461867,-0.5586776602504474,-0.0016623468176320394,-1.5375963042401102,-0.803566307999435,0.6867332916362853,-0.8799186949457616,-0.08434352069898586,1.0249048147561624,-0.9599995860756425,-0.0673466616579954,0.08684711350831639
2016/08/01,0.003750106942225949,0.6024603984768414,-0.5586776602504474,-0.2943715747421758,-1.5295987107665527,-0.6843107454610975,0.9188475809592508,-0.8175491879116542,-0.08434352069898586,0.9295358741302002,-0.9599995860756425,-0.050338479908791214,0.12974889187691072
2016/09/01,0.003750106942225949,0.5574507372074965,-0.5586776602504474,-0.10070785594053773,-1.394896086532499,-0.36962014937449106,0.7755827709537608,-0.588718525911658,0.045012345243500215,0.9442788987680301,-0.87196988425458,-0.033023341355177184,0.34425778371988236
2016/10/01,-0.05467261173666285,0.6024603984768414,-1.1641070273812528,0.4792325073747566,-0.953897927024299,-0.28205007969946333,0.5819612881222735,-0.48324853376841803,-0.21369938664147195,0.9530325696467408,-0.87196988425458,-0.026054332198501354,0.33853754660406976
2016/11/01,-0.05467261173666285,0.6924797210155315,-1.1641070273812528,-0.2965105074220395,-0.5048991753198283,-0.28306528156654004,0.6076799681119361,-0.3759132651937271,-0.019665587727742816,0.8691816170190844,-1.048029287896705,-0.014905380099762637,0.21841256717200566
2016/12/01,-0.05467261173666285,0.6924797210155315,-1.1641070273812528,-0.2968453660250043,-0.17549548282511937,-0.04929981556845135,0.7168901809684459,-0.05549639843148848,0.3037240771284724,1.0967770598655822,-0.7839401824335175,0.0045449262050620476,0.26417446409850626
2017/01/01,-0.06927829140638507,0.6924797210155315,0.9147732704051134,0.2798950913857333,0.044038008215637484,0.24387191656742876,0.8221126550701947,0.2128699048247254,-0.14902145367022893,0.8000736890292577,-0.7839401824335175,0.03781551473650861,0.4043202734359144
2017/02/01,-0.06927829140638507,0.7374893822848767,0.9147732704051134,-0.10648398917586545,0.06561129289006318,0.4352193933026423,0.8424849188872462,0.3911395403120526,-0.08434352069898586,0.8912961539758283,-0.7839401824335175,0.04851307943245158,0.22985304140363083
2017/03/01,-0.06927829140638507,0.8275087048235664,0.9147732704051134,-0.2987283464818808,-0.0006099742469810512,0.19973161487238328,0.49323437723960994,0.31681303827323837,0.1743682111859863,0.505213196272661,-0.87196988425458,0.05922576217700704,0.3585583765094138
2017/04/01,-0.010855572727496267,0.8275087048235664,0.29677740153415466,-0.012399462846894381,-0.2606560513026591,0.030707540234770677,0.17548202795045126,0.34363310732507646,-0.14902145367022893,0.6061107711378078,-0.7839401824335175,0.060158406651709045,0.281335175445944
2017/05/01,-0.010855572727496267,0.8275087048235664,0.29677740153415466,-0.204381512424268,-0.46197436797212743,-0.17334162929420863,0.023441886628883406,0.15726237482351535,-0.14902145367022893,0.5803104780216068,-0.87196988425458,0.06466553835425343,0.14118936610853589
2017/06/01,-0.010855572727496267,0.8725183660929117,0.29677740153415466,-0.10977517161372458,-0.775351795847975,-0.3109843342355537,-0.004011231482775989,0.0356932222830432,0.045012345243500215,0.6162466005763167,-0.87196988425458,0.07170278548138125,0.48440359305729047
2017/07/01,0.07677850529083698,0.8725183660929117,-0.014628849796804864,0.26934688956139086,-0.6497374823212706,-0.2570559401077952,0.009002187775147066,0.02019538578606804,-0.08434352069898586,0.6240788324151636,-0.87196988425458,0.0799356181782029,0.29849588679338174
2017/08/01,0.07677850529083698,0.8275087048235664,-0.014628849796804864,-0.39635158982359736,-0.6391579885924689,-0.12755474981824397,-0.0809292422877678,0.1302098776173402,-0.08434352069898586,0.5383850017077777,-0.9599995860756425,0.09539072028373323,0.44150181468869615
2017/09/01,0.07677850529083698,0.8725183660929117,-0.014628849796804864,0.5496123353632933,-0.4701379816394815,0.033477114331472796,-0.05429114108800191,0.18294042338271302,0.1743682111859863,1.1207344749020554,-0.6078807787913925,0.11078968772506381,0.27847505688803775
2017/10/01,0.2082296223183368,0.9175280273622566,-0.9023825316168846,-0.5857167208277528,-0.3893044122082005,-0.06846283786232403,0.08173770869119887,0.2065920482287472,-0.08434352069898586,1.122116633461852,-0.6078807787913925,0.12799793121970893,0.5330256085416974
2017/11/01,0.2082296223183368,0.9175280273622566,-0.9023825316168846,-0.1148058863657066,-0.40171912423689604,0.028328452415875227,-0.04112767026684277,0.3155217776269758,0.23904614415722933,0.9286144350903364,-0.5198510769703301,0.1410373091206763,0.4071803919938207
2017/12/01,0.2082296223183368,0.9625376886316018,-0.9023825316168846,0.44833533685038124,-0.2803997994675919,0.0011777519898228228,-0.024636213722120236,0.19397398911253644,0.3037240771284724,0.8765531293379984,-0.5198510769703301,0.16103132096199435,0.4272012218991647
2018/01/01,0.1059898646302814,1.0075473499009466,1.7020022656178617,0.1632170430686739,0.13763114278752203,-0.015552491067705308,0.04068675997006546,0.11833390164801734,-0.278377319612715,0.7341907976789553,-0.5198510769703301,0.1609645615313285,0.5501863198891351
2018/02/01,0.1059898646302814,0.9625376886316018,1.7020022656178617,-0.39904364929914704,0.30497565288192013,0.06283250886030382,-0.017588528720438677,0.15315354126247993,-0.08434352069898586,0.8009951280691215,-0.5198510769703301,0.19832104916859306,0.49298394873100937
2018/03/01,0.1059898646302814,1.0075473499009466,1.7020022656178617,0.34695079355724057,0.27281356265553525,0.13045243225847394,0.3451840280099845,0.16092957802462055,0.045012345243500215,0.7659804445542755,-0.5198510769703301,0.2045550008115746,0.707492840573981
2018/04/01,0.14980690363944799,1.0075473499009466,0.511238873042482,-0.21403916388476216,0.38040773357089164,0.19758165103939465,0.5545233331159521,0.11931019652158216,0.10969027821474328,0.8175810307866791,-0.5198510769703301,0.19569109617256938,0.6617309436474804
2018/05/01,0.14980690363944799,1.0975666724396367,0.511238873042482,0.15653262122650285,0.42153930473666884,0.41367914009462603,0.6379472638048354,0.3500531507821296,0.045012345243500215,0.8194239088664085,-0.43182137514926755,0.16939881860831152,0.49012383017310307
2018/06/01,0.14980690363944799,1.0075473499009466,0.511238873042482,-0.030680992022427623,0.3514400721706038,0.4595519584376022,0.659573642792514,0.361651193225778,-0.019665587727742816,0.8461456410224749,-0.5198510769703301,0.14644266056694874,0.4586625260361339
2018/07/01,-0.06927829140638507,1.0975666724396367,0.204891087567019,0.06038757835313849,0.3417841850371741,0.4916031941311219,0.6167457676646365,0.3768529488204913,0.045012345243500215,0.7387979928782763,-0.5198510769703301,0.10863501548762579,0.4815434744993842
2018/08/01,-0.06927829140638507,1.0975666724396367,0.204891087567019,0.42696747145189584,0.29788288452990475,0.35078670925555877,0.457520525699266,0.2869734180465424,0.045012345243500215,0.6885795652056693,-0.6078807787913925,0.06309564243566797,0.29849588679338174
2018/09/01,-0.06927829140638507,1.1425763337089816,0.204891087567019,0.33118353679068735,0.36748481695622764,0.14486567307894974,0.5275488005165094,0.224541321170662,-0.21369938664147195,0.881160324537321,-0.6078807787913925,0.023332360009582193,0.36999885074103894
2018/10/01,-0.2153350881036071,1.0975666724396367,-0.6608778025774402,-0.12894528161504196,0.33331960865397275,0.25543793960403255,0.44032461655240296,0.29031627861737214,0.10969027821474328,1.019836900036907,-0.6078807787913925,-0.001485884174379837,0.3299571909303509
2018/11/01,-0.2153350881036071,1.0975666724396367,-0.6608778025774402,0.05259465369195799,0.02231226216542162,0.02852715145681999,0.5236474598723698,0.04552512041036319,0.10969027821474328,0.9401324230886403,-0.5198510769703301,-0.05840506520733143,0.45294228892032135
2018/12/01,-0.2153350881036071,1.0525570111702918,-0.6608778025774402,0.5966935166034295,-0.5213650039052552,-0.13578736456064602,0.4863478002321399,-0.07940569223892133,-0.7311228504114163,0.9710006309240966,-0.9599995860756425,-0.1310151590869935,0.510144660078447
2019/01/01,0.003750106942225949,1.0075473499009466,1.0210301318043173,-0.22361431139667157,-0.586560392219688,-0.40171314585130374,0.3747726167900142,-0.3353616346935623,0.10969027821474328,0.62960746665435,-0.87196988425458,-0.19908412055297733,0.3871595620884767
2019/02/01,0.003750106942225949,1.0975666724396367,1.0210301318043173,0.3182273374982756,-0.3460344217456139,-0.41230766267538926,0.36787814233184785,-0.4293508690665117,-0.14902145367022893,0.5927499050597745,-0.9599995860756425,-0.2509588824486613,0.41290062910963327
2019/03/01,0.003750106942225949,1.0975666724396367,1.0210301318043173,0.3149640015476489,-0.24170728031149244,-0.15828250443870315,0.39937159621990825,-0.31442230690450784,0.23904614415722933,0.8097487989478322,-0.7839401824335175,-0.2844203593722073,0.44722205180450875
2019/04/01,0.12059554430000362,1.1875859949783267,-0.12522751461782966,-0.7652048935601022,-0.17273665792985354,-0.07811353551206218,0.4262876876841954,-0.29351870640393735,-0.019665587727742816,0.5061346353125249,-0.695910480612455,-0.3019035344465582,0.5072845415205408
2019/05/01,0.12059554430000362,1.1875859949783267,-0.12522751461782966,0.042944157748876624,-0.4922587412542473,-0.20114843736482704,0.4083778489943559,-0.5278454103903245,-0.019665587727742816,0.8945211906153542,-0.7839401824335175,-0.3219315973489556,0.5072845415205408
2019/06/01,0.12059554430000362,1.1875859949783267,-0.12522751461782966,0.22052997248709674,-0.8583046444033468,-0.27967779273048177,0.45909053889775786,-0.6955839808206447,0.045012345243500215,0.8908354344558972,-0.695910480612455,-0.3556321630756141,0.3328173094882572
2019/07/01,0.06217282562111475,1.1425763337089816,0.41658127625506064,0.21793290010348657,-0.7055660661109162,-0.1957831625307413,0.5162759793921257,-0.6744284334786012,0.045012345243500215,0.7825663472718347,-0.6078807787913925,-0.37038799646907594,0.5988083353735421
2019/08/01,0.06217282562111475,1.1425763337089816,0.41658127625506064,0.3043601971100645,-1.1874826148611701,-0.23499643711635904,0.7776231563157449,-0.7177740969701202,0.045012345243500215,0.8046808842285786,-0.5198510769703301,-0.37264049250869163,0.9134213767432338
2019/09/01,0.06217282562111475,1.2325956562476716,0.41658127625506064,-0.40833416832295705,-1.1856392182266053,-0.25563810874355186,0.7510308603300196,-0.7877970231572331,-0.08434352069898586,0.8364705311038987,-0.695910480612455,-0.3621777379771791,0.7990166344269822
2019/10/01,-0.06927829140638507,1.1875859949783267,-0.7053422634887919,0.12330938247027444,-1.2612184802437219,-0.23665771401782182,0.9368436598106975,-0.8419856938816607,-0.08434352069898586,0.6134822834567235,-0.6078807787913925,-0.3545265471343517,0.9992249334804224
2019/11/01,-0.06927829140638507,1.1875859949783267,-0.7053422634887919,0.4748085080690932,-1.0305859990471675,-0.06204645234079218,0.9783258093398673,-0.655692815543865,0.045012345243500215,0.7641375664745461,-0.43182137514926755,-0.32065423631626777,0.9992249334804224
2019/12/01,-0.06927829140638507,1.1875859949783267,-0.7053422634887919,-0.4097106819579182,-0.8058869713933009,0.08524600320876356,0.9215273439296343,-0.5646134958647613,-0.21369938664147195,0.6637007111293305,-0.43182137514926755,-0.2743477233959363,0.8390582942376703
2020/01/01,-1.0916758682869394,1.2325956562476716,1.481353334840148,-0.05807084117041022,-0.7976104967075041,0.2120391837984711,1.022766343899998,-0.407787332651319,0.10969027821474328,0.6484969669715696,-0.34379167332820504,-0.2178477179958357,1.1164897943545802
2020/02/01,-1.0916758682869394,1.2325956562476716,1.481353334840148,0.5551032866550943,-1.1022428456689337,0.1222370124027808,1.0607625586916707,-0.6018338608428364,-0.14902145367022893,0.6627792720894666,-0.34379167332820504,-0.169218171077361,0.9105612581853275
2020/03/01,-1.0916758682869394,0.8275087048235664,1.481353334840148,1.4234698625943698,-2.9242255869966445,-0.3811062226425079,0.7897425841548082,-0.9711298632498324,-4.482442962743513,-1.9642434305638345,-1.1360589897177675,-0.12138223329148584,0.6359898766263238
2020/04/01,-4.903758262084435,-3.8084864059189703,-0.45757144453933246,9.98656682622118,-2.5867084412872225,-1.1247441219645344,0.1460798190068616,-1.5980317518109162,-8.039729276161879,-3.1962074268624887,-2.4565045170337028,-0.11709978228031626,-0.1877242680506873
2020/05/01,-4.903758262084435,-3.1333414868787943,-0.45757144453933246,-3.079770970391076,-2.5514644532502055,-1.20284044229576,-0.08736566460552889,-1.3519488761643448,5.348602848885431,-1.594285656058292,0.4484756430613554,-0.15715337009852792,0.24701375275106854
2020/06/01,-4.903758262084435,-2.1431289389532044,-0.45757144453933246,-3.524827997646823,-2.09469710144293,-0.8938594125202125,-0.12113200480408139,-1.072560645320154,3.666976591633111,-1.1294196604467213,1.5048320649141051,-0.1546401159366527,0.390019680646383
2020/07/01,4.589933523234998,-1.783051648798444,-0.7371910047624732,-0.16083838278624704,-1.5640622130649195,-0.6986572849594952,0.33109497596717885,-0.971403386931603,0.7564696079271737,-0.37291820871807796,1.5928617667351677,-0.07525595835633152,1.09360884589133
2020/08/01,4.589933523234998,-0.9728777459502341,-0.7371910047624732,0.00810168130958951,-0.9700370526616019,-0.5106308695042161,0.24660015096383103,-0.7743132466778269,0.3037240771284724,-0.10201513099795535,1.5048320649141051,0.0963763644728605,1.0364064747332042
2020/09/01,4.589933523234998,-0.7478294396035091,-0.7371910047624732,-0.33182741272259475,-0.9852105895855626,-0.4640277233703873,-0.08351486764584781,-0.6314207985003509,0.6917916749559306,0.37068309645246317,1.5048320649141051,0.3060189822794901,1.2280344181129255
2020/10/01,0.31046938000639224,-0.2977328269100589,0.06281527124557755,-0.41662925210666873,-0.8472693448222842,-0.6020979907207663,-0.4624140186988086,-0.5735432465750866,0.10969027821474328,0.4393303049223587,1.4168023630930426,0.5436607240424929,1.2451951294603631
2020/11/01,0.31046938000639224,-0.20771350437136882,0.06281527124557755,0.4281209768274294,-0.8232385279714184,-0.6317224315955854,-0.5597106112814098,-0.4725248807505456,-0.5370890514976872,0.2029811911971486,1.1527132576298553,0.7358148779316716,1.5340671038088984
2020/12/01,0.31046938000639224,-0.20771350437136882,0.06281527124557755,1.6861858500476756,-0.2328665005334832,-0.5421637409869535,-0.705428053575248,-0.31425987646175196,-0.7311228504114163,0.39740482860852966,0.9766538539877303,0.8912673571803902,1.7113944543990882
2021/01/01,0.5733716140613919,-0.07268452056333387,2.185533294190262,-0.5023315068912817,0.2470403300813432,-0.48997363553816004,-1.0054048208364101,-0.027100901499502214,1.7266386024958194,0.6397432960928572,1.6808914685562302,1.0437374266446193,2.0689092741373742
2021/02/01,0.5733716140613919,0.017334801975356248,2.185533294190262,0.3312141716138955,0.5321431028104985,-0.28886319499604735,-0.9797349470920527,0.5894715531445264,-0.9898345822963885,0.22739932575355465,1.4168023630930426,1.1932856537180851,1.619870660546087
2021/03/01,0.5733716140613919,0.10735412451404636,2.185533294190262,-0.41961248640831206,0.807965617882809,0.33826979356250103,-0.7050789862544564,1.2014250176080619,2.8261634630069508,1.039647839393992,2.561188486766853,1.4158063343081142,1.7028140987253695
2021/04/01,0.6317943327402807,0.10735412451404636,0.5470785570019366,0.5762393142260896,1.0232766347335702,1.2910343881696282,0.22579984531902142,2.0782718662705753,0.1743682111859863,1.3275975393516057,2.8252775922300404,1.6774219285797152,1.639891490451431
2021/05/01,0.6317943327402807,0.19737344705273646,0.5470785570019366,0.7360769750555951,1.3664117511388048,1.7965320463332815,0.7626195794822682,2.3332040726553114,-0.4724111185264442,0.6881188456857366,2.737247890408978,2.0080180977189124,1.4968855625561166
2021/06/01,0.6317943327402807,0.15236378578339121,0.5470785570019366,0.7291110003737481,1.0035259565061008,2.049503907062958,0.7321922814382552,2.4005583492081413,0.23904614415722933,0.022839858903666306,2.737247890408978,2.3360478576111743,1.242335010902457
2021/07/01,-0.010855572727496267,0.3774120921301163,2.883674647889812,0.6404721394178975,0.9597609615766608,2.0080979247108406,0.291675640559972,2.4595337390956984,-0.343055252583958,-0.36600741591909575,2.4731587849457908,2.511000000533511,1.3452992789870832
2021/08/01,-0.010855572727496267,0.4674314146688064,2.883674647889812,0.14639838868703375,1.0206432109699075,1.962952215149102,0.3350026345718767,2.459778062546576,0.3037240771284724,-1.1036193673305186,2.561188486766853,2.537038941680702,1.6055700677565556
2021/09/01,-0.010855572727496267,0.6924797210155315,2.883674647889812,0.712013110631173,1.008040397243808,2.0806916157344992,0.8030703219504572,2.519928183554566,0.045012345243500215,-1.477262897995518,2.649218188587916,2.478431492783448,1.2194540624392067
2021/10/01,0.6756113717494474,0.7374893822848767,1.2610661236210192,0.9473630469153144,1.5604950825207378,2.621007650591261,1.4244954454268055,2.779323427564969,0.36840201009971546,-1.1114515991693654,2.8252775922300404,2.3697438321433695,1.411082005818928
2021/11/01,0.6756113717494474,0.9175280273622566,1.2610661236210192,0.3766306662425607,1.7951331398630739,2.998277118621747,1.6805766022259045,2.8234662707316422,-0.14902145367022893,-1.116980233408552,2.737247890408978,2.33427278191379,1.5941295935249304
2021/12/01,0.6756113717494474,1.0525570111702918,1.2610661236210192,0.6125952873277679,1.3379707744912483,3.1693408421050435,2.0943114083017433,2.4836160360043644,-0.9898345822963885,-1.3335184077766775,2.03301027584048,2.3422067485850095,2.0746295112531867
2022/01/01,-0.05467261173666285,1.0075473499009466,1.2610661236210192,0.9248896022639074,1.3128215775482712,3.443246714290048,2.9092914264642853,2.335858395282265,0.8211475408984168,-0.19508047402425607,2.03301027584048,2.3422067485850095,2.1032306968322496
2022/02/01,-0.05467261173666285,1.0975666724396367,1.2610661236210192,-0.5066896191179078,1.3371391669869352,3.6895305888162904,3.406625674593801,2.335858395282265,0.8211475408984168,-0.6249317861209817,2.03301027584048,2.3422067485850095,2.1032306968322496
2022/03/01,-0.05467261173666285,1.0975666724396367,1.2610661236210192,-0.5066896191179078,2.2050255486771544,3.6895305888162904,3.406625674593801,2.335858395282265,0.8211475408984168,-0.6249317861209817,2.03301027584048,2.3422067485850095,2.1032306968322496
2022/04/01,0.06217282562111475,1.0975666724396367,1.2610661236210192,-0.5066896191179078,2.2050255486771544,3.6895305888162904,3.406625674593801,2.335858395282265,0.8211475408984168,-0.6249317861209817,2.03301027584048,2.3422067485850095,2.1032306968322496
